STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
725090,14739, 19431121,   42.4,20,   35.3,20, 1020.2,20, 9999.9, 0,   4.5,20,   6.0,20,   9.9, 999.9,   48.4*,  36.3*, 0.00I,999.9, 000000,
725090,14739, 19431126,   54.5,11,   23.2,11, 1020.4,11, 9999.9, 0,   3.4,11,   5.5,11,   9.9, 999.9,   61.3*,  44.4*, 0.00I,999.9, 000000,
725090,14739, 19431127,   45.8, 9,   32.8, 9, 1017.2, 9, 9999.9, 0,   3.7, 9,   6.0, 9,  12.0, 999.9,   47.3*,  43.3*, 0.00I,999.9, 000000,
725090,14739, 19431202,   48.7, 5,   31.0, 5, 1014.5, 5, 9999.9, 0,   2.2, 5,   7.4, 5,   8.9, 999.9,   51.3*,  45.3*, 0.00I,999.9, 000000,
725090,14739, 19431203,   41.1,15,   30.5,15, 1020.3,15, 9999.9, 0,   3.8,15,   3.8,15,   9.9, 999.9,   45.3*,  39.4*, 0.00I,999.9, 000000,
725090,14739, 19431209,   46.7,20,   35.1,20, 1011.7,20, 9999.9, 0,   3.4,20,   9.0,20,  19.0, 999.9,   52.3*,  40.3*, 0.00I,999.9, 100000,
725090,14739, 19431215,   14.2,16,    2.2,16, 1027.8,16, 9999.9, 0,   5.2,16,   8.2,16,  11.1, 999.9,   18.3*,   9.3*, 0.00I,999.9, 000000,
725090,14739, 19431216,   11.1, 4,  -12.3, 4, 1029.6, 4, 9999.9, 0,   5.2, 4,   8.0, 4,  11.1, 999.9,   12.4*,  10.4*, 0.00I,999.9, 000000,
725090,14739, 19431221,   43.6,10,   16.8,10, 1003.1,10, 9999.9, 0,  62.4,10,  20.7,10,  29.9, 999.9,   47.3*,  35.4*, 0.00I,999.9, 000000,
725090,14739, 19431222,   38.1,10,   18.6,10, 1003.5,10, 9999.9, 0,  25.0,10,  10.5,10,  19.0, 999.9,   44.4*,  28.4*, 0.00I,999.9, 000000,
725090,14739, 19431227,   43.4, 4,   37.6, 4, 1010.8, 4, 9999.9, 0,   5.2, 4,   6.5, 4,   8.9, 999.9,   44.4*,  42.4*, 0.00I,999.9, 000000,
725090,14739, 19431228,   39.3,16,   28.0,16, 1009.4,16, 9999.9, 0,  18.3,16,  11.4,16,  16.9, 999.9,   43.3*,  33.4*, 0.00I,999.9, 000000,
725090,14739, 19440103,   31.6,20,   22.8,20, 1026.6,20, 9999.9, 0,   2.6,20,   4.1,20,  14.0, 999.9,   38.3*,  26.4*, 0.00I,999.9, 000000,
725090,14739, 19440109,   11.7,16,   -2.0,16, 1014.4,16, 9999.9, 0,  70.7,16,   9.6,16,  15.0, 999.9,   17.4*,   5.4*, 0.00I,999.9, 000000,
725090,14739, 19440110,   15.4, 4,    5.7, 4, 1013.2, 4, 9999.9, 0,  99.4, 4,   8.2, 4,   8.9, 999.9,   16.3*,  14.4*, 0.00I,999.9, 000000,
725090,14739, 19440115,   36.1,10,   19.0,10, 1013.5,10, 9999.9, 0,  13.1,10,   5.6,10,   8.0, 999.9,   38.3*,  30.4*, 0.00I,999.9, 000000,
725090,14739, 19440116,   32.6,10,   20.5,10, 1011.0,10, 9999.9, 0,  16.1,10,  13.1,10,  22.0, 999.9,   36.3*,  27.3*,99.99 ,999.9, 001000,
725090,14739, 19440121,   40.6, 4,   33.3, 4, 1012.5, 4, 9999.9, 0,   2.5, 4,  14.7, 4,  21.0, 999.9,   42.4*,  39.4*, 0.00I,999.9, 000000,
725090,14739, 19440122,   37.4,16,   30.1,16, 1013.6,16, 9999.9, 0,   4.7,16,   9.1,16,  14.0, 999.9,   45.3*,  34.3*, 0.00I,999.9, 000000,
725090,14739, 19440128,   38.2,19,   25.4,19, 1013.9,19, 9999.9, 0,  69.9,19,   6.8,19,  14.0, 999.9,   41.4*,  35.4*, 0.00I,999.9, 000000,
725090,14739, 19440203,   29.7,20,   16.2,20, 1008.6,20, 9999.9, 0,  66.8,20,  10.4,20,  15.9, 999.9,   38.3*,  25.3*, 0.00I,999.9, 000000,
725090,14739, 19440209,   10.4,17,   -9.7,17, 1025.0,17, 9999.9, 0,  54.5,17,   5.3,17,   9.9, 999.9,   19.4*,   7.3*, 0.00I,999.9, 000000,
725090,14739, 19440215,   42.0,20,   31.1,20, 1002.5,20, 9999.9, 0,  47.5,20,  18.3,20,  28.0, 999.9,   48.4*,  36.3*,99.99 ,999.9, 110000,
725090,14739, 19440221,   38.0,15,   15.3,15, 1021.1,15, 9999.9, 0,  49.2,15,  11.4,15, 999.9, 999.9,   44.4*,  30.4*, 0.00I,999.9, 000000,
725090,14739, 19440222,   35.6, 5,    9.8, 5, 1023.8, 5, 9999.9, 0,   5.8, 5,   5.1, 5,   6.0, 999.9,   38.3*,  33.4*, 0.00I,999.9, 000000,
725090,14739, 19440227,   36.2,19,   26.5,19, 1018.5,19, 9999.9, 0,   4.4,19,   3.1,19,   6.0, 999.9,   40.3*,  33.4*,99.99 ,999.9, 010000,
725090,14739, 19440304,   24.2,20,    6.9,20, 1014.0,20, 9999.9, 0,  57.4,20,   8.8,20,  13.0, 999.9,   30.4*,  17.4*, 0.00I,999.9, 000000,
725090,14739, 19440310,   24.4,17,    5.7,17, 1027.5,17, 9999.9, 0,  88.6,17,   8.4,17,  11.1, 999.9,   30.4*,  17.4*, 0.00I,999.9, 000000,
725090,14739, 19440316,   35.3,11,   32.2,11, 1014.6,11, 9999.9, 0,   4.5,11,   5.7,11,   9.9, 999.9,   36.3*,  34.3*,99.99 ,999.9, 110000,
725090,14739, 19440317,   35.9, 9,   33.3, 9, 1008.8, 9, 9999.9, 0,   2.0, 9,   3.9, 9,   8.0, 999.9,   36.3*,  35.4*,99.99 ,999.9, 110000,
725090,14739, 19440322,   37.9, 5,   22.2, 5, 1037.0, 5, 9999.9, 0,  44.5, 5,   7.4, 5,   9.9, 999.9,   39.4*,  35.4*, 0.00I,999.9, 000000,
725090,14739, 19440323,   33.7,15,   25.6,15, 1030.4,15, 9999.9, 0,  43.7,15,   7.3,15,   9.9, 999.9,   37.4*,  32.4*, 0.00I,999.9, 000000,
725090,14739, 19440329,   37.0,20,   17.2,20, 1032.9,20, 9999.9, 0,  70.8,20,   6.1,20,  15.9, 999.9,   41.4*,  32.4*, 0.00I,999.9, 000000,
725090,14739, 19440404,   36.8,17,   21.0,17, 1010.8,17, 9999.9, 0,  27.5,17,   3.9,17,   8.0, 999.9,   42.4*,  28.4*, 0.00I,999.9, 000000,
725090,14739, 19440410,   57.2,11,   50.1,11, 1007.9,11, 9999.9, 0,  12.5,11,   7.4,11,   9.9, 999.9,   64.4*,  48.4*,99.99 ,999.9, 110000,
725090,14739, 19440411,   43.3, 9,   36.1, 9, 1019.0, 9, 9999.9, 0,   7.1, 9,   6.7, 9,  13.0, 999.9,   50.4*,  38.3*, 0.00I,999.9, 000000,
725090,14739, 19440416,   39.6, 5,   36.3, 5, 1003.0, 5, 9999.9, 0,   5.0, 5,   7.5, 5,   9.9, 999.9,   40.3*,  39.4*,99.99 ,999.9, 110000,
725090,14739, 19440417,   40.3,15,   38.2,15, 1007.5,15, 9999.9, 0,   2.9,15,   3.4,15,   5.1, 999.9,   42.4*,  39.4*,99.99 ,999.9, 110000,
725090,14739, 19440423,   46.9,20,   31.2,20, 1029.4,20, 9999.9, 0,  24.1,20,   5.7,20,  14.0, 999.9,   56.3*,  39.4*, 0.00I,999.9, 000000,
725090,14739, 19440429,   53.1,17,   27.8,17, 1023.7,17, 9999.9, 0,  39.1,17,   5.1,17,   8.9, 999.9,   62.4*,  39.4*, 0.00I,999.9, 000000,
725090,14739, 19440504,   80.2, 7,   56.3, 7, 1014.8, 7, 9999.9, 0,   6.0, 7,   7.6, 7,  11.1, 999.9,   86.4*,  75.4*, 0.00I,999.9, 000000,
725090,14739, 19440505,   64.7,13,   54.7,13, 1015.7,13, 9999.9, 0,   4.2,13,   4.6,13,   8.0, 999.9,   75.4*,  58.3*, 0.00I,999.9, 000000,
725090,14739, 19440511,   59.9,19,   45.9,19, 1031.1,19, 9999.9, 0,   5.9,19,   5.3,19,  11.1, 999.9,   67.3*,  54.3*, 0.00I,999.9, 000000,
725090,14739, 19440517,   69.0,19,   49.6,19, 1009.9,19, 9999.9, 0,  20.3,19,   6.5,19,  15.0, 999.9,   80.2*,  56.3*, 0.00I,999.9, 000000,
725090,14739, 19440523,   52.6,13,   48.6,13, 1020.5,13, 9999.9, 0,   4.0,13,  10.0,13,  14.0, 999.9,   54.3*,  50.4*,99.99 ,999.9, 110000,
725090,14739, 19440524,   51.3, 7,   47.6, 7, 1020.9, 7, 9999.9, 0,   3.5, 7,   3.7, 7,   7.0, 999.9, 9999.9 ,9999.9 , 0.00I,999.9, 100000,
725090,14739, 19440529,   69.9,17,   44.6,17, 1020.5,17, 9999.9, 0,  39.6,17,   6.3,17,  14.0, 999.9,   80.2*,  63.3*, 0.00I,999.9, 000000,
725090,14739, 19440604,   54.1,20,   36.0,20, 1024.1,20, 9999.9, 0,  99.4,20,   9.4,20,  15.9, 999.9,   60.3*,  48.4*, 0.00I,999.9, 000000,
725090,14739, 19440610,   65.4,14,   53.5,14, 1019.3,14, 9999.9, 0,  46.6,14,   5.8,14,  12.0, 999.9,   68.4*,  63.3*,99.99 ,999.9, 110000,
725090,14739, 19440611,   61.0, 6,   59.0, 6, 1014.3, 6, 9999.9, 0,  17.9, 6,   4.9, 6,   7.0, 999.9,   63.3*,  57.4*,99.99 ,999.9, 110000,
725090,14739, 19440616,   88.3, 8,   62.1, 8, 1003.6, 8, 9999.9, 0,   8.5, 8,  10.4, 8,  13.0, 999.9,   91.2*,  83.3*, 0.00I,999.9, 000000,
725090,14739, 19440617,   67.8,12,   64.3,12, 1006.2,12, 9999.9, 0,   4.4,12,   5.7,12,   8.9, 999.9,   69.3*,  66.4*,99.99 ,999.9, 110010,
725090,14739, 19440623,   69.0,18,   59.9,18, 1009.4,18, 9999.9, 0,   3.9,18,   5.3,18,   9.9, 999.9,   76.3*,  63.3*, 0.00I,999.9, 000010,
725090,14739, 19440629,   82.9,20,   68.8,20, 1016.7,20, 9999.9, 0,  57.4,20,   8.0,20,  14.0, 999.9,   93.4*,  72.3*, 0.00I,999.9, 000000,
725090,14739, 19450101,   53.1,13,   51.3,13,  995.0,13,  994.9,12,   3.5,13,  20.7,13,  39.0, 999.9,   59.0*,  43.0*,99.99 ,999.9, 110000,
725090,14739, 19450102,   33.8,24,   22.1,24, 1005.4,24, 1004.3,24,  68.9,24,  16.9,24,  24.1, 999.9,   52.0*,  25.0*,99.99 ,999.9, 010000,
725090,14739, 19450103,   22.7,24,    7.0,24, 1027.8,24, 1026.9,22,  41.1,24,  12.2,24,  18.1, 999.9,   30.9*,  16.0*, 0.00I,999.9, 000000,
725090,14739, 19450104,   35.8,24,   28.2,24, 1025.1,24, 1024.1,24,  24.5,24,  10.1,24,  15.0, 999.9,   45.0*,  30.0*,99.99 ,999.9, 010000,
725090,14739, 19450105,   28.1,24,   10.3,24, 1016.7,24, 1015.7,24,  68.5,24,  14.2,24,  22.0, 999.9,   39.9*,  19.9*, 0.00I,999.9, 000000,
725090,14739, 19450106,   14.4,24,   -6.2,24, 1024.9,24, 1023.9,24,  99.4,24,  12.4,24,  15.0, 999.9,   19.0*,   8.1*, 0.00I,999.9, 000000,
725090,14739, 19450107,   12.4,24,   -2.2,24, 1024.3,23, 1023.3,23,  46.2,24,   9.4,24,  15.9, 999.9,   16.0*,  10.0*,99.99 ,999.9, 001000,
725090,14739, 19450108,   23.0,24,   18.8,24, 1008.3,24, 1007.3,24,  12.7,24,   9.7,24,  17.1, 999.9,   30.0*,  15.1*,99.99 ,999.9, 011000,
725090,14739, 19450109,   30.7,24,   25.9,24, 1007.4,24, 1006.4,24,   8.8,24,   8.3,24,  13.0, 999.9,   35.1*,  28.9*,99.99 ,999.9, 011000,
725090,14739, 19450110,   13.0,24,   -4.3,24, 1016.7,23, 1015.6,23,  84.2,24,  13.7,24,  21.0, 999.9,   30.0*,   6.1*,99.99 ,999.9, 001000,
725090,14739, 19450111,   11.1,24,   -3.6,24, 1025.3,24, 1024.3,24,  48.2,24,   8.7,24,  13.0, 999.9,   21.9*,   3.9*,99.99 ,999.9, 001000,
725090,14739, 19450112,   24.2,24,   14.9,24, 1023.2,24, 1022.2,24,   4.4,24,  11.5,24,  22.0, 999.9,   39.0*,  15.1*,99.99 ,999.9, 011000,
725090,14739, 19450113,   36.4,24,   29.7,24, 1014.6,23, 1013.6,23,   4.0,24,   9.6,24,  17.1, 999.9,   39.0*,  35.1*, 0.00I,999.9, 000000,
725090,14739, 19450114,   22.6,24,   18.1,24, 1017.5,21, 1016.5,22,   6.5,24,  15.9,24,  20.0, 999.9,   34.0*,  15.1*,99.99 ,999.9, 001000,
725090,14739, 19450115,   24.3,23,   16.7,23, 1017.5,23, 1016.5,23,  16.3,23,   9.3,23,  18.1, 999.9,   32.0*,  19.0*,99.99 ,999.9, 001000,
725090,14739, 19450116,   27.1,23,   23.1,23, 1017.2,23, 1016.2,23,   3.2,23,  16.1,23,  31.1, 999.9,   33.1*,  21.0*,99.99 ,999.9, 001000,
725090,14739, 19450117,   21.3,24,   15.0,24, 1011.5,24, 1010.5,24,  27.9,24,  15.7,24,  21.0, 999.9,   23.0*,  19.9*,99.99 ,999.9, 001000,
725090,14739, 19450118,   18.5,24,    5.2,24, 1019.4,24, 1018.4,24,  52.9,24,  14.7,24,  18.1, 999.9,   28.9*,  10.9*, 0.00I,999.9, 000000,
725090,14739, 19450119,   26.2,24,    5.6,24, 1017.7,24, 1016.7,24,  64.2,24,  13.3,24,  18.1, 999.9,   35.1*,  21.0*, 0.00I,999.9, 000000,
725090,14739, 19450120,   25.6,24,    4.4,24, 1019.2,24, 1018.2,24,  68.1,24,  10.4,24,  14.0, 999.9,   33.1*,  19.9*, 0.00I,999.9, 000000,
725090,14739, 19450121,   25.1,24,   10.7,24, 1021.0,24, 1020.0,24,  48.0,24,   6.6,24,  10.1, 999.9,   35.1*,  18.0*, 0.00I,999.9, 000000,
725090,14739, 19450122,   28.7,24,   16.3,24, 1012.6,24, 1011.6,24,   4.2,24,   8.7,24,  12.0, 999.9,   37.0*,  24.1*,99.99 ,999.9, 001000,
725090,14739, 19450123,   32.3,24,   24.8,24,  994.5,24,  993.5,24,  11.6,24,  10.6,24,  21.0, 999.9,   37.9*,  27.0*,99.99 ,999.9, 101000,
725090,14739, 19450124,   23.2,24,   12.8,24,  992.2,24,  991.1,24,  52.0,24,  14.4,24,  26.0, 999.9,   30.0*,  14.0*,99.99 ,999.9, 101000,
725090,14739, 19450125,    5.2,24,  -12.7,24, 1000.7,24,  999.4,22,  67.9,24,  19.8,24,  30.1, 999.9,   14.0*,  -4.0*,99.99 ,999.9, 001000,
725090,14739, 19450126,   10.8,24,  -12.8,24, 1005.2,24, 1004.2,24,  79.8,24,  15.6,24,  22.9, 999.9,   19.9*,   5.0*, 0.00I,999.9, 000000,
725090,14739, 19450127,   18.3,24,    0.6,24, 1004.8,24, 1003.8,24,  99.4,24,  19.4,24,  22.9, 999.9,   28.0*,  10.0*, 0.00I,999.9, 000000,
725090,14739, 19450128,   23.6,24,    7.7,24, 1014.6,24, 1013.6,24,  64.6,24,  10.6,24,  17.1, 999.9,   34.0*,  17.1*, 0.00I,999.9, 000000,
725090,14739, 19450129,   30.5,24,   22.1,24, 1007.1,24, 1006.0,24,   7.8,24,  11.4,24,  22.9, 999.9,   37.0*,  27.0*,99.99 ,999.9, 111000,
725090,14739, 19450130,   25.0,24,    9.5,24, 1007.9,24, 1006.9,24,  49.1,24,  17.5,24,  24.1, 999.9,   30.0*,  21.0*, 0.00I,999.9, 000000,
725090,14739, 19450131,   21.8,24,    7.6,24, 1009.7,24, 1008.6,24,  25.9,24,  13.8,24,  22.9, 999.9,   26.1*,  17.1*, 0.00I,999.9, 000000,
725090,14739, 19450201,   18.7,24,    3.1,24, 1004.6,24, 1003.4,24,  87.8,24,  16.9,24,  22.9, 999.9,   30.0*,  12.0*, 0.00I,999.9, 000000,
725090,14739, 19450202,   20.7,24,    4.0,24, 1006.8,24, 1005.8,24,  88.0,24,  16.9,24,  24.1, 999.9,   25.0*,  16.0*, 0.00I,999.9, 000000,
725090,14739, 19450203,   22.1,24,    8.4,24, 1014.1,24, 1013.1,24,  99.4,24,  14.8,24,  19.0, 999.9,   34.0*,  15.1*,99.99 ,999.9, 001000,
725090,14739, 19450204,   24.8,24,   10.8,24, 1022.9,24, 1021.9,24,  91.8,24,  10.0,24,  17.1, 999.9,   30.0*,  18.0*, 0.00I,999.9, 000000,
725090,14739, 19450205,   29.9,24,   23.3,24, 1011.8,24, 1010.7,24,  43.5,24,  10.4,24,  18.1, 999.9,   36.0*,  25.0*,99.99 ,999.9, 001000,
725090,14739, 19450206,   27.2,24,   17.1,24, 1021.6,24, 1020.6,24,  16.9,24,   7.5,24,  12.0, 999.9,   37.0*,  19.9*, 0.00I,999.9, 100000,
725090,14739, 19450207,   28.5,24,   21.3,24, 1022.3,24, 1021.3,24,  12.0,24,   8.2,24,  14.0, 999.9,   35.1*,  21.0*, 0.00I,999.9, 000000,
725090,14739, 19450208,   33.2,24,   29.1,24, 1019.4,24, 1018.3,24,  54.5,24,  19.2,24,  28.0, 999.9,   36.0*,  24.1*,99.99 ,999.9, 001000,
725090,14739, 19450209,   27.1,24,   23.2,24, 1003.6,24, 1002.7,24,  54.3,24,  15.8,24,  26.0, 999.9,   33.1*,  21.9*,99.99 ,999.9, 001000,
725090,14739, 19450210,   28.9,24,   25.2,24, 1015.1,24, 1014.1,24,  12.1,24,   5.3,24,  10.1, 999.9,   34.0*,  24.1*,99.99 ,999.9, 101000,
725090,14739, 19450211,   38.4,24,   31.5,24, 1009.8,24, 1008.8,24,   8.4,24,   9.6,24,  17.1, 999.9,   43.0*,  34.0*,99.99 ,999.9, 110000,
725090,14739, 19450212,   34.4,24,   20.0,24, 1015.5,24, 1014.4,24,   5.4,24,  10.9,24,  22.0, 999.9,   41.0*,  28.0*, 0.00I,999.9, 000000,
725090,14739, 19450213,   26.8,24,   13.9,24, 1019.5,24, 1018.4,24,  49.3,24,   9.1,24,  15.0, 999.9,   35.1*,  21.0*,99.99 ,999.9, 001000,
725090,14739, 19450214,   26.6,24,   21.8,24, 1015.2,24, 1014.1,24,  19.7,24,  15.1,24,  21.0, 999.9,   30.9*,  23.0*,99.99 ,999.9, 001000,
725090,14739, 19450215,   27.0,24,   22.2,24, 1022.4,24, 1021.4,24,  24.0,24,   5.2,24,  10.1, 999.9,   32.0*,  23.0*,99.99 ,999.9, 001000,
725090,14739, 19450216,   35.6,24,   29.9,24, 1011.5,24, 1010.5,24,   7.3,24,  11.4,24,  20.0, 999.9,   44.1*,  30.9*,99.99 ,999.9, 111000,
725090,14739, 19450217,   33.4,24,   14.5,24, 1015.8,24, 1014.8,24,  76.2,24,  11.3,24,  17.1, 999.9,   37.0*,  30.9*, 0.00I,999.9, 000000,
725090,14739, 19450218,   26.1,24,   11.3,24, 1018.4,24, 1017.4,24,  68.4,24,  10.5,24,  15.9, 999.9,   32.0*,  19.9*, 0.00I,999.9, 000000,
725090,14739, 19450219,   22.3,24,    5.7,24, 1026.3,24, 1025.3,24,  87.8,24,  11.9,24,  18.1, 999.9,   30.0*,  16.0*, 0.00I,999.9, 000000,
725090,14739, 19450220,   24.5,24,    7.9,24, 1029.4,24, 1028.4,24,  32.3,24,   8.8,24,  13.0, 999.9,   32.0*,  17.1*, 0.00I,999.9, 000000,
725090,14739, 19450221,   28.3,24,   20.3,24, 1029.5,24, 1028.5,24,  35.8,24,   9.3,24,  13.0, 999.9,   33.1*,  23.0*,99.99 ,999.9, 001000,
725090,14739, 19450222,   35.7,24,   33.4,24, 1018.4,24, 1017.4,24,  18.3,24,   8.2,24,  15.0, 999.9,   46.9*,  30.0*,99.99 ,999.9, 110010,
725090,14739, 19450223,   44.8,24,   40.1,24, 1008.8,24, 1007.7,24,   2.6,24,   9.6,24,  15.9, 999.9,   48.9*,  41.0*,99.99 ,999.9, 110000,
725090,14739, 19450224,   37.2,23,   23.6,23, 1019.2,23, 1018.2,23,  59.0,23,  14.1,23,  22.0, 999.9,   39.9*,  34.0*, 0.00I,999.9, 000000,
725090,14739, 19450225,   33.8,24,   16.9,24, 1030.4,24, 1029.3,24,  57.4,24,  10.9,24,  15.9, 999.9,   43.0*,  28.0*, 0.00I,999.9, 000000,
725090,14739, 19450226,   33.8,24,   23.5,24, 1029.7,24, 1028.6,24,  23.7,24,   8.1,24,  20.0, 999.9,   39.9*,  28.9*,99.99 ,999.9, 011000,
725090,14739, 19450227,   41.4,24,   30.5,24, 1005.5,24, 1004.5,24,  32.6,24,  19.8,24,  26.0, 999.9,   51.1*,  32.0*,99.99 ,999.9, 011000,
725090,14739, 19450228,   32.8,24,   16.2,24, 1017.1,24, 1016.0,24,  84.0,24,  11.4,24,  22.9, 999.9,   45.0*,  27.0*, 0.00I,999.9, 000000,
725090,14739, 19450301,   39.0,24,   24.6,24, 1014.8,24, 1014.3,21,  64.5,24,   8.8,24,  14.0, 999.9,   50.0*,  33.1*,99.99 ,999.9, 001000,
725090,14739, 19450302,   41.5,24,   22.7,24, 1016.7,24, 1015.7,24,  17.0,24,   9.6,24,  15.9, 999.9,   52.0*,  37.0*,99.99 ,999.9, 001000,
725090,14739, 19450303,   47.2,24,   38.8,24, 1006.9,24, 1005.8,24,   3.5,24,  10.0,24,  20.0, 999.9,   61.0*,  39.9*,99.99 ,999.9, 110000,
725090,14739, 19450304,   39.6,24,   21.4,24, 1015.6,24, 1014.5,24,  99.4,24,  14.6,24,  21.0, 999.9,   55.0*,  33.1*, 0.00I,999.9, 000000,
725090,14739, 19450305,   33.3,24,   14.0,24, 1025.5,24, 1024.5,24,  79.7,24,  10.1,24,  26.0, 999.9,   45.0*,  25.0*, 0.00I,999.9, 000000,
725090,14739, 19450306,   42.6,24,   37.5,24, 1008.3,24, 1007.3,24,  43.4,24,  11.4,24,  18.1, 999.9,   48.9*,  35.1*,99.99 ,999.9, 110000,
725090,14739, 19450307,   38.4,24,   31.2,24, 1008.9,24, 1007.9,24,  61.0,24,  10.6,24,  17.1, 999.9,   46.9*,  34.0*,99.99 ,999.9, 010000,
725090,14739, 19450308,   32.2,24,   14.0,24, 1019.3,24, 1018.3,24,  72.7,24,   8.8,24,  15.0, 999.9,   42.1*,  25.0*, 0.00I,999.9, 000000,
725090,14739, 19450309,   35.1,24,   17.6,24, 1019.3,24, 1018.2,24,  49.0,24,   9.6,24,  14.0, 999.9,   39.9*,  30.0*, 0.00I,999.9, 000000,
725090,14739, 19450310,   35.7,24,   24.4,24, 1018.3,24, 1017.3,24,  48.2,24,  10.2,24,  15.9, 999.9,   39.0*,  34.0*,99.99 ,999.9, 001000,
725090,14739, 19450311,   33.7,24,   24.3,24, 1022.4,24, 1021.4,24,  88.0,24,   9.8,24,  15.0, 999.9,   39.0*,  28.9*,99.99 ,999.9, 001000,
725090,14739, 19450312,   34.2,24,   24.6,24, 1025.6,24, 1024.4,24,  47.8,24,   7.6,24,  19.0, 999.9,   41.0*,  28.9*,99.99 ,999.9, 011000,
725090,14739, 19450313,   40.9,24,   29.8,24, 1015.2,24, 1014.1,24,  44.6,24,  12.8,24,  22.0, 999.9,   52.0*,  34.0*,99.99 ,999.9, 011000,
725090,14739, 19450314,   45.8,24,   26.9,24, 1021.2,24, 1020.1,24,  63.5,24,  10.3,24,  18.1, 999.9,   59.0*,  36.0*, 0.00I,999.9, 000000,
725090,14739, 19450315,   53.5,24,   39.7,24, 1018.7,24, 1017.6,24,  40.9,24,  11.5,24,  18.1, 999.9,   71.1*,  43.0*, 0.00I,999.9, 000000,
725090,14739, 19450316,   47.7,24,   43.9,24, 1016.1,24, 1015.0,24,   3.8,24,   6.4,24,  10.1, 999.9,   55.0*,  43.0*, 0.00I,999.9, 100000,
725090,14739, 19450317,   41.9,24,   38.7,24, 1017.0,24, 1015.9,24,   7.6,24,   7.0,24,  14.0, 999.9,   48.0*,  39.0*, 0.00I,999.9, 100000,
725090,14739, 19450318,   51.0,24,   33.6,24, 1018.4,24, 1017.4,24,  48.0,24,  10.0,24,  15.9, 999.9,   68.0*,  39.0*,99.99 ,999.9, 110000,
725090,14739, 19450319,   54.0,24,   33.6,24, 1020.0,24, 1018.8,24,  16.5,24,   6.6,24,  12.0, 999.9,   61.0*,  46.0*,99.99 ,999.9, 110000,
725090,14739, 19450320,   56.0,24,   44.3,24, 1009.0,24, 1008.0,24,  11.9,24,   7.8,24,  24.1, 999.9,   78.1*,  44.1*,99.99 ,999.9, 010000,
725090,14739, 19450321,   41.1,24,   39.5,24, 1008.8,24, 1007.8,24,  16.9,24,  16.0,24,  32.1, 999.9,   45.0*,  37.9*,99.99 ,999.9, 010000,
725090,14739, 19450322,   36.6,24,   34.9,24, 1004.0,24, 1002.9,24,   4.3,24,  24.8,24,  31.1, 999.9,   37.9*,  35.1*,99.99 ,999.9, 110000,
725090,14739, 19450323,   36.8,24,   31.3,24,  994.7,24,  997.9,24,  27.6,24,  14.2,24,  21.0, 999.9,   44.1*,  32.0*,99.99 ,999.9, 011000,
725090,14739, 19450324,   46.9,24,   29.7,24,  905.3,24, 1004.5,22,  99.4,24,  15.5,24,  24.1, 999.9,   60.1*,  39.9*, 0.00I,999.9, 000000,
725090,14739, 19450325,   48.4,24,   32.2,24,  998.6,24, 1018.4,24,  83.7,24,   9.7,24,  15.9, 999.9,   55.0*,  42.1*, 0.00I,999.9, 000000,
725090,14739, 19450326,   53.7,24,   31.1,24, 1019.8,24, 1018.8,24,  72.2,24,  10.9,24,  17.1, 999.9,   71.1*,  41.0*, 0.00I,999.9, 000000,
725090,14739, 19450327,   55.8,24,   40.3,24, 1013.1,24, 1012.1,24,   5.4,24,   9.5,24,  14.0, 999.9,   75.0*,  46.0*, 0.00I,999.9, 000000,
725090,14739, 19450328,   47.7,24,   41.3,24, 1018.9,24, 1017.9,24,  37.4,24,   7.6,24,  15.9, 999.9,   63.0*,  42.1*,99.99 ,999.9, 010000,
725090,14739, 19450329,   70.2,24,   48.8,24, 1013.9,24, 1012.8,24,   6.1,24,  10.3,24,  15.9, 999.9,   84.9*,  57.9*, 0.00I,999.9, 000000,
725090,14739, 19450330,   67.5,24,   46.1,24, 1009.7,24, 1008.7,24,  41.6,24,  11.8,24,  17.1, 999.9,   79.0*,  60.1*, 0.00I,999.9, 000000,
725090,14739, 19450331,   56.1,24,   42.9,24, 1010.8,24, 1009.8,24,  44.2,24,   8.9,24,  17.1, 999.9,   64.0*,  51.1*,99.99 ,999.9, 110000,
725090,14739, 19450401,   60.0,24,   42.1,24, 1007.5,24, 1006.5,24,  87.9,24,  17.5,24,  28.0, 999.9,   73.0*,  51.1*,99.99 ,999.9, 010010,
725090,14739, 19450402,   60.9,24,   47.0,24, 1014.3,24, 1013.3,24,  40.8,24,  11.2,24,  17.1, 999.9,   68.0*,  57.0*,99.99 ,999.9, 010000,
725090,14739, 19450403,   53.7,24,   50.3,24, 1008.9,24, 1007.8,24,  33.1,24,  11.5,24,  22.9, 999.9,   64.9*,  42.1*,99.99 ,999.9, 110000,
725090,14739, 19450404,   41.6,24,   35.0,24, 1027.4,24, 1026.4,24,  99.4,24,  11.4,24,  20.0, 999.9,   43.0*,  39.9*, 0.00I,999.9, 000000,
725090,14739, 19450405,   48.7,24,   43.7,24, 1008.7,24, 1007.7,24,  60.0,24,  16.4,24,  28.0, 999.9,   59.0*,  41.0*,99.99 ,999.9, 010000,
